"module","controller","action","http_method","mutating","antiforgery","is_api","permission_attributes","inherited_permission","in_body_authorization","file"
"DevTools","DevSeedController","CrmTestO2c","GET","False","False","True","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","CrmTestAccount","GET","False","False","True","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","CrmTestTimeline","GET","False","False","True","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","CrmTestMarketing","GET","False","False","True","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","CrmTestTickets","GET","False","False","True","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","CrmTestManagerScope","GET","False","False","True","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","CrmTestScoring","GET","False","False","True","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","ManufTestWo","GET","False","False","True","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","MfgSaleChainTest","GET","False","False","True","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","SplitItemsTest","GET","False","False","True","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","Rc4Test","GET","False","False","True","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","Rc6aTest","GET","False","False","True","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","Rc6bTest","GET","False","False","True","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","Rc6cTest","GET","False","False","True","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","HmD34GuardRegression","GET","False","False","True","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","Rc6c2Test","GET","False","False","True","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","Bis1Test","GET","False","False","True","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","BisRecipeTest","GET","False","False","True","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","Bis3Test","GET","False","False","True","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","Bis4Test","GET","False","False","True","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","TipTest","GET","False","False","True","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","PosSyncTest","GET","False","False","True","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","Pos9eTest","GET","False","False","True","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","Tm1Test","GET","False","False","True","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","Tm2Test","GET","False","False","True","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","Tm3Test","GET","False","False","True","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","Tm4Test","GET","False","False","True","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","Tm5Test","GET","False","False","True","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","Tm6Test","GET","False","False","True","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","Tm7Test","GET","False","False","True","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","Tm8Test","GET","False","False","True","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","Tm9aTest","GET","False","False","True","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","Tm9bTest","GET","False","False","True","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","Tm9cTest","GET","False","False","True","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","TasksSeed","GET","False","False","True","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","TasksSeedClear","GET","False","False","True","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","PosC1Test","GET","False","False","True","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","PosC2Test","GET","False","False","True","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","PosC3Test","GET","False","False","True","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","PosC4Test","GET","False","False","True","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","PosA1Test","GET","False","False","True","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","PosB1Test","GET","False","False","True","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","PosB2Test","GET","False","False","True","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","Rc3aTest","GET","False","False","True","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","Rc3dTest","GET","False","False","True","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","Rc3eTest","GET","False","False","True","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","ManufTestRouting","GET","False","False","True","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","ManufTestMrp","GET","False","False","True","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","ManufTestScrap","GET","False","False","True","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","ManufTestLaborFx","GET","False","False","True","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","ManufTestWip","GET","False","False","True","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","ManufTestStaged","GET","False","False","True","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","ManufTestPartial","GET","False","False","True","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","ManufTestWipCheck","GET","False","False","True","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","ManufTestLabor","GET","False","False","True","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","ManufTestImmediateScrap","GET","False","False","True","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","CrmSeedDemo","GET","False","False","True","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","SeedAccDemo","GET","False","False","True","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","SeedFaDemo","GET","False","False","True","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","SeedTaxDemo","GET","False","False","True","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","SeedBankRecon","GET","False","False","True","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","SeedInvDemo","GET","False","False","True","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","SeedProjectExecution","GET","False","False","True","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","SeedFinalSettlement","GET","False","False","True","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","SeedAttendanceMonth","GET","False","False","True","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","SeedExpiry","GET","False","False","True","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","UndoExpiry","GET","False","False","True","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"Other","EmployeesApiController","List","GET","False","False","True","(none)","Authorize(AuthenticationSchemes = JwtBearerDefaults.AuthenticationScheme)","False","CrossBuy/Controllers/Api/EmployeesApiController.cs"
"Other","EmployeesApiController","Detail","GET","False","False","True","(none)","Authorize(AuthenticationSchemes = JwtBearerDefaults.AuthenticationScheme)","False","CrossBuy/Controllers/Api/EmployeesApiController.cs"
"Other","HrApiController","Summary","GET","False","False","True","(none)","Authorize(AuthenticationSchemes = JwtBearerDefaults.AuthenticationScheme)","False","CrossBuy/Controllers/Api/HrApiController.cs"
"Other","HrApiController","JobTitles","GET","False","False","True","(none)","Authorize(AuthenticationSchemes = JwtBearerDefaults.AuthenticationScheme)","False","CrossBuy/Controllers/Api/HrApiController.cs"
"Other","HrApiController","CreateJobTitle","POST","True","False","True","(none)","Authorize(AuthenticationSchemes = JwtBearerDefaults.AuthenticationScheme)","False","CrossBuy/Controllers/Api/HrApiController.cs"
"Other","HrApiController","UpdateJobTitle","PUT","True","False","True","(none)","Authorize(AuthenticationSchemes = JwtBearerDefaults.AuthenticationScheme)","False","CrossBuy/Controllers/Api/HrApiController.cs"
"Other","HrApiController","Companies","GET","False","False","True","(none)","Authorize(AuthenticationSchemes = JwtBearerDefaults.AuthenticationScheme)","False","CrossBuy/Controllers/Api/HrApiController.cs"
"Other","HrApiController","Branches","GET","False","False","True","(none)","Authorize(AuthenticationSchemes = JwtBearerDefaults.AuthenticationScheme)","False","CrossBuy/Controllers/Api/HrApiController.cs"
"Inventory","InventoryApiController","Items","GET","False","False","True","(none)","Authorize(AuthenticationSchemes = JwtBearerDefaults.AuthenticationScheme)","False","CrossBuy/Controllers/Api/InventoryApiController.cs"
"Inventory","InventoryApiController","Scan","GET","False","False","True","(none)","Authorize(AuthenticationSchemes = JwtBearerDefaults.AuthenticationScheme)","False","CrossBuy/Controllers/Api/InventoryApiController.cs"
"Inventory","InventoryApiController","OnHand","GET","False","False","True","(none)","Authorize(AuthenticationSchemes = JwtBearerDefaults.AuthenticationScheme)","False","CrossBuy/Controllers/Api/InventoryApiController.cs"
"Other","LeaveApiController","Types","GET","False","False","True","(none)","Authorize(AuthenticationSchemes = JwtBearerDefaults.AuthenticationScheme)","False","CrossBuy/Controllers/Api/LeaveApiController.cs"
"Other","LeaveApiController","WorkDays","GET","False","False","True","(none)","Authorize(AuthenticationSchemes = JwtBearerDefaults.AuthenticationScheme)","False","CrossBuy/Controllers/Api/LeaveApiController.cs"
"Other","LeaveApiController","My","GET","False","False","True","(none)","Authorize(AuthenticationSchemes = JwtBearerDefaults.AuthenticationScheme)","False","CrossBuy/Controllers/Api/LeaveApiController.cs"
"Other","LeaveApiController","Create","POST","True","False","True","(none)","Authorize(AuthenticationSchemes = JwtBearerDefaults.AuthenticationScheme)","False","CrossBuy/Controllers/Api/LeaveApiController.cs"
"Other","LeaveApiController","Pending","GET","False","False","True","(none)","Authorize(AuthenticationSchemes = JwtBearerDefaults.AuthenticationScheme)","False","CrossBuy/Controllers/Api/LeaveApiController.cs"
"Other","LeaveApiController","Decision","POST","True","False","True","(none)","Authorize(AuthenticationSchemes = JwtBearerDefaults.AuthenticationScheme)","False","CrossBuy/Controllers/Api/LeaveApiController.cs"
"Other","MeApiController","Dashboard","GET","False","False","True","(none)","Authorize(AuthenticationSchemes = JwtBearerDefaults.AuthenticationScheme)","False","CrossBuy/Controllers/Api/MeApiController.cs"
"Other","MeApiController","Documents","GET","False","False","True","(none)","Authorize(AuthenticationSchemes = JwtBearerDefaults.AuthenticationScheme)","False","CrossBuy/Controllers/Api/MeApiController.cs"
"Other","MeApiController","Activity","GET","False","False","True","(none)","Authorize(AuthenticationSchemes = JwtBearerDefaults.AuthenticationScheme)","False","CrossBuy/Controllers/Api/MeApiController.cs"
