"module","controller","action","http_method","route_attribute","is_api","mutating","antiforgery","permission_attributes","inherited_permission","in_body_authorization","action_attributes","uses_scopedtx","uses_notify","uses_businessevent","file"
"Inventory","InventoryController","DoCapitalizeAsset","POST","","False","True","True","InvPerm(""manage"")","SessionValidation","False","HttpPost;ValidateAntiForgeryToken;InvPerm(""manage"")","False","False","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","Reports","GET","","False","False","False","(none)","SessionValidation","False","HttpGet","False","False","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","ValuationReport","GET","","False","False","False","(none)","SessionValidation","False","HttpGet","False","False","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","StagnantReport","GET","","False","False","False","(none)","SessionValidation","False","HttpGet","False","False","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","ReorderReport","GET","","False","False","False","(none)","SessionValidation","False","HttpGet","False","False","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","Batches","GET","","False","False","False","(none)","SessionValidation","False","HttpGet","False","False","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","ExpiryAlerts","GET","","False","False","False","(none)","SessionValidation","False","HttpGet","False","False","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","Approvals","GET","","False","False","False","InvPerm(""manage"")","SessionValidation","False","HttpGet;InvPerm(""manage"")","False","False","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","ApproveDoc","POST","","False","True","True","InvPerm(""manage"")","SessionValidation","False","HttpPost;ValidateAntiForgeryToken;InvPerm(""manage"")","False","False","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","RejectDoc","POST","","False","True","True","InvPerm(""manage"")","SessionValidation","False","HttpPost;ValidateAntiForgeryToken;InvPerm(""manage"")","False","False","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","InventoryRoles","GET","","False","False","False","InvPerm(""manage"")","SessionValidation","False","HttpGet;InvPerm(""manage"")","False","False","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","AssignRole","POST","","False","True","True","InvPerm(""manage"")","SessionValidation","False","HttpPost;ValidateAntiForgeryToken;InvPerm(""manage"")","False","False","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","RemoveRole","POST","","False","True","True","InvPerm(""manage"")","SessionValidation","False","HttpPost;ValidateAntiForgeryToken;InvPerm(""manage"")","False","False","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","Settings","GET","","False","False","False","(none)","SessionValidation","False","HttpGet","False","False","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","SaveSettings","POST","","False","True","True","InvPerm(""manage"")","SessionValidation","False","HttpPost;ValidateAntiForgeryToken;InvPerm(""manage"")","False","False","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","LandedCosts","GET","","False","False","False","(none)","SessionValidation","False","HttpGet","False","False","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","NewLandedCost","GET","","False","False","False","(none)","SessionValidation","False","HttpGet","False","False","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","CreateLandedCost","POST","","False","True","True","InvPerm(""doc"")","SessionValidation","False","HttpPost;ValidateAntiForgeryToken;InvPerm(""doc"")","False","False","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","ReorderSettings","GET","","False","False","False","(none)","SessionValidation","False","HttpGet","False","False","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","SaveReorderSettings","POST","","False","True","True","InvPerm(""manage"")","SessionValidation","False","HttpPost;ValidateAntiForgeryToken;InvPerm(""manage"")","False","False","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","Planning","GET","","False","False","False","(none)","SessionValidation","False","HttpGet","False","False","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","GeneratePO","POST","","False","True","True","InvPerm(""purchase"")","SessionValidation","False","HttpPost;ValidateAntiForgeryToken;InvPerm(""purchase"")","False","False","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","Serials","GET","","False","False","False","(none)","SessionValidation","False","HttpGet","False","False","False","CrossBuy/Controllers/InventoryController.cs"
"Communication","NotificationsController","Prefs","GET","","False","False","False","(none)","SessionValidation","False","HttpGet","False","False","False","CrossBuy/Controllers/NotificationsController.cs"
"Communication","NotificationsController","ToggleMute","POST","","False","True","False","(none)","SessionValidation","False","HttpPost","False","False","False","CrossBuy/Controllers/NotificationsController.cs"
"Communication","NotificationsController","Index","GET","","False","False","False","(none)","SessionValidation","False","HttpGet","False","False","False","CrossBuy/Controllers/NotificationsController.cs"
"HR","PeopleController","Dashboard","GET","","False","False","False","(none)","(none)","False","","False","False","False","CrossBuy/Controllers/PeopleController.cs"
"HR","PeopleController","Index","GET","","False","False","False","(none)","(none)","False","","False","False","False","CrossBuy/Controllers/PeopleController.cs"
"HR","PeopleController","Profile","GET","","False","False","False","(none)","(none)","False","","False","False","False","CrossBuy/Controllers/PeopleController.cs"
"HR","PeopleController","Structure","GET","","False","False","False","(none)","(none)","False","","False","False","False","CrossBuy/Controllers/PeopleController.cs"
"HR","PeopleController","Leaves","GET","","False","False","False","(none)","(none)","False","","False","False","False","CrossBuy/Controllers/PeopleController.cs"
"HR","PeopleController","CreateLeave","POST","","False","True","True","(none)","(none)","False","HttpPost;ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/PeopleController.cs"
"HR","PeopleController","DecideLeave","POST","","False","True","True","(none)","(none)","True","HttpPost;ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/PeopleController.cs"
"HR","PeopleController","Requests","GET","","False","False","False","(none)","(none)","False","","False","False","False","CrossBuy/Controllers/PeopleController.cs"
"HR","PeopleController","CreateRequest","POST","","False","True","True","(none)","(none)","False","HttpPost;ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/PeopleController.cs"
"HR","PeopleController","DecideRequest","POST","","False","True","True","(none)","(none)","False","HttpPost;ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/PeopleController.cs"
"HR","PeopleController","LetterPrint","GET","","False","False","False","(none)","(none)","False","","False","False","False","CrossBuy/Controllers/PeopleController.cs"
"HR","PeopleController","MyAppraisals","GET","","False","False","False","(none)","(none)","False","","False","False","False","CrossBuy/Controllers/PeopleController.cs"
"HR","PeopleController","MyAppraisal","GET","","False","False","False","(none)","(none)","False","","False","False","False","CrossBuy/Controllers/PeopleController.cs"
"HR","PeopleController","AcknowledgeAppraisal","POST","","False","True","True","(none)","(none)","False","HttpPost;ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/PeopleController.cs"
"HR","PeopleController","MyTrainings","GET","","False","False","False","(none)","(none)","False","","False","False","False","CrossBuy/Controllers/PeopleController.cs"
"HR","PeopleController","Payslips","GET","","False","False","False","(none)","(none)","False","","False","False","False","CrossBuy/Controllers/PeopleController.cs"
"HR","PeopleController","Payslip","GET","","False","False","False","(none)","(none)","False","","False","False","False","CrossBuy/Controllers/PeopleController.cs"
"HR","PeopleController","Attendance","GET","","False","False","False","(none)","(none)","False","","False","False","False","CrossBuy/Controllers/PeopleController.cs"
"Platform","PlatformTimelineController","List","GET","","False","False","False","(none)","SessionValidation","False","HttpGet","False","False","False","CrossBuy/Controllers/PlatformTimelineController.cs"
"Shell","PortalController","Choose","GET","","False","False","False","(none)","(none)","False","","False","False","False","CrossBuy/Controllers/PortalController.cs"
"POS","PosAppController","Login","GET","login","False","False","False","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","True","HttpGet(""login"");AllowAnonymous","False","False","False","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","Login","POST","login","False","True","True","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","True","HttpPost(""login"");AllowAnonymous;ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","Logout","GET","logout","False","False","False","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","False","HttpGet(""logout"")","False","False","False","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","Start","GET","start","False","False","False","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","False","HttpGet(""start"")","False","False","False","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","Start","POST","start","False","True","True","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","False","HttpPost(""start"");ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","Terminal","GET","terminal","False","False","False","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","True","HttpGet(""terminal"")","False","False","False","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","CreateOrder","POST","order/create","False","True","True","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","True","HttpPost(""order/create"");ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","OpenTable","POST","order/open-table","False","True","True","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","True","HttpPost(""order/open-table"");ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","TableOrders","GET","table/orders","False","False","False","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","False","HttpGet(""table/orders"")","False","False","False","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","NewOrderOnTable","POST","order/new-on-table","False","True","True","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","True","HttpPost(""order/new-on-table"");ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","AddLine","POST","order/add","False","True","True","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","True","HttpPost(""order/add"");ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","ItemModifiers","GET","item/modifiers","False","False","False","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","True","HttpGet(""item/modifiers"")","False","False","False","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","VoidPaid","POST","order/void-paid","False","True","True","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","True","HttpPost(""order/void-paid"");ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","ReturnLines","POST","order/return-lines","False","True","True","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","True","HttpPost(""order/return-lines"");ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","OfflineBundle","GET","offline/bundle","False","False","False","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","False","HttpGet(""offline/bundle"")","False","False","False","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","SyncPaidOrder","POST","sync/paid-order","False","True","False","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","True","HttpPost(""sync/paid-order"")","False","False","False","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","SyncShiftClose","POST","sync/shift-close","False","True","False","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","True","HttpPost(""sync/shift-close"")","False","False","False","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","OrderDetail","GET","order/detail","False","False","False","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","True","HttpGet(""order/detail"")","False","False","False","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","RecentOrders","GET","orders/recent","False","False","False","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","True","HttpGet(""orders/recent"")","False","False","False","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","ShiftZ","GET","shift/z","False","False","False","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","True","HttpGet(""shift/z"")","False","False","False","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","ShiftClose","POST","shift/close","False","True","True","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","True","HttpPost(""shift/close"");ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","SetQty","POST","order/setqty","False","True","True","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","True","HttpPost(""order/setqty"");ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","RemoveLine","POST","order/remove","False","True","True","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","True","HttpPost(""order/remove"");ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","SendKitchen","POST","order/send-kitchen","False","True","True","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","True","HttpPost(""order/send-kitchen"");ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","Kitchen","GET","kitchen","False","False","False","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","True","HttpGet(""kitchen"")","False","False","False","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","KdsTickets","GET","kds/tickets","False","False","False","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","True","HttpGet(""kds/tickets"")","False","False","False","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","KdsLineStatus","POST","kds/line-status","False","True","True","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","True","HttpPost(""kds/line-status"");ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","SetOrderCustomer","POST","order/customer","False","True","True","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","True","HttpPost(""order/customer"");ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","SetGuests","POST","order/guests","False","True","True","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","True","HttpPost(""order/guests"");ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","SetDelivery","POST","order/delivery","False","True","True","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","True","HttpPost(""order/delivery"");ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","DeliveryZones","GET","delivery/zones","False","False","False","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","False","HttpGet(""delivery/zones"")","False","False","False","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","CustomerAddresses","GET","customer/addresses","False","False","False","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","False","HttpGet(""customer/addresses"")","False","False","False","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","AddCustomerAddress","POST","customer/address","False","True","True","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","True","HttpPost(""customer/address"");ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","Drivers","GET","drivers","False","False","False","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","False","HttpGet(""drivers"")","False","False","False","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","AssignDriver","POST","order/driver","False","True","True","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","True","HttpPost(""order/driver"");ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","SetDeliveryStatus","POST","order/delivery-status","False","True","True","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","True","HttpPost(""order/delivery-status"");ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","Delivery","GET","delivery","False","False","False","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","True","HttpGet(""delivery"")","False","False","False","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","ReservationArrive","POST","reservation/arrive","False","True","True","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","True","HttpPost(""reservation/arrive"");ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","ReservationNoShow","POST","reservation/noshow","False","True","True","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","True","HttpPost(""reservation/noshow"");ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","DeliveryOrders","GET","delivery/orders","False","False","False","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","True","HttpGet(""delivery/orders"")","False","False","False","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","SearchCustomers","GET","customers/search","False","False","False","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","False","HttpGet(""customers/search"")","False","False","False","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","AddCustomer","POST","customers/add","False","True","True","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","False","HttpPost(""customers/add"");ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","DiscardOrder","POST","order/discard","False","True","True","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","True","HttpPost(""order/discard"");ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","MoveOrder","POST","order/move","False","True","True","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","True","HttpPost(""order/move"");ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","SeatOrder","POST","order/seat","False","True","True","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","True","HttpPost(""order/seat"");ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","MergeOrder","POST","order/merge","False","True","True","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","True","HttpPost(""order/merge"");ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","HoldOrder","POST","order/hold","False","True","True","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","True","HttpPost(""order/hold"");ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","HeldOrders","GET","orders/held","False","False","False","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","False","HttpGet(""orders/held"")","False","False","False","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","OpenInvoices","GET","orders/open","False","False","False","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","False","HttpGet(""orders/open"")","False","False","False","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","RecallOrder","POST","order/recall","False","True","True","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","True","HttpPost(""order/recall"");ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","LoadOrder","POST","order/load","False","True","True","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","True","HttpPost(""order/load"");ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","Pay","POST","order/pay","False","True","True","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","True","HttpPost(""order/pay"");ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","PayTenders","POST","order/pay-tenders","False","True","True","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","True","HttpPost(""order/pay-tenders"");ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","PaySplitItems","POST","order/pay-split-items","False","True","True","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","True","HttpPost(""order/pay-split-items"");ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","TablesBoard","GET","tables","False","False","False","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","False","HttpGet(""tables"")","False","False","False","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","SetTableStatus","POST","tables/status","False","True","True","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","True","HttpPost(""tables/status"");ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","AddTable","POST","tables/add","False","True","True","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","True","HttpPost(""tables/add"");ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/PosAppController.cs"
"POS","PosController","Dashboard","GET","","False","False","False","(none)","SessionValidation","False","HttpGet","False","False","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","Setup","GET","","False","False","False","(none)","SessionValidation","False","HttpGet","False","False","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","ApplyPreset","POST","","False","True","True","(none)","SessionValidation","False","HttpPost;ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","SaveCapabilities","POST","","False","True","True","(none)","SessionValidation","False","HttpPost;ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","SavePosSetting","POST","","False","True","True","(none)","SessionValidation","False","HttpPost;ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","Areas","GET","","False","False","False","(none)","SessionValidation","False","HttpGet","False","False","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","SaveDiningArea","POST","","False","True","True","(none)","SessionValidation","False","HttpPost;ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","DeleteDiningArea","POST","","False","True","True","(none)","SessionValidation","False","HttpPost;ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","SaveStation","POST","","False","True","True","(none)","SessionValidation","False","HttpPost;ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","DeleteStation","POST","","False","True","True","(none)","SessionValidation","False","HttpPost;ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","Drivers","GET","","False","False","False","(none)","SessionValidation","False","HttpGet","False","False","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","SaveDriver","POST","","False","True","True","(none)","SessionValidation","False","HttpPost;ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","DeleteDriver","POST","","False","True","True","(none)","SessionValidation","False","HttpPost;ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","DeliveryZones","GET","","False","False","False","(none)","SessionValidation","False","HttpGet","False","False","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","SaveDeliveryZone","POST","","False","True","True","(none)","SessionValidation","False","HttpPost;ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","DeleteDeliveryZone","POST","","False","True","True","(none)","SessionValidation","False","HttpPost;ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","ItemSourcing","GET","","False","False","False","(none)","SessionValidation","False","HttpGet","False","False","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","SaveItemSourcing","POST","","False","True","True","(none)","SessionValidation","False","HttpPost;ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","SourcingOverview","GET","","False","False","False","(none)","SessionValidation","False","HttpGet","False","False","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","SyncConflicts","GET","","False","False","False","(none)","SessionValidation","False","HttpGet","False","False","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","AckSyncConflict","POST","","False","True","True","(none)","SessionValidation","False","HttpPost;ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","PrepareFinished","POST","","False","True","True","(none)","SessionValidation","True","HttpPost;ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","PrepareSemi","POST","","False","True","True","(none)","SessionValidation","True","HttpPost;ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","Reservations","GET","","False","False","False","(none)","SessionValidation","False","HttpGet","False","False","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","SaveReservation","POST","","False","True","True","(none)","SessionValidation","False","HttpPost;ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","SetReservationStatus","POST","","False","True","True","(none)","SessionValidation","False","HttpPost;ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","ReservationEvents","GET","","False","False","False","(none)","SessionValidation","False","HttpGet","False","False","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","FloorData","GET","","False","False","False","(none)","SessionValidation","False","HttpGet","False","False","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","CustomerSearch","GET","","False","False","False","(none)","SessionValidation","False","HttpGet","False","False","False","CrossBuy/Controllers/PosController.cs"
