controller,action,route,kind,verbs,action_attributes,controller_attributes,anonymous,evidence
Inventory,GoodsReceiptsData,/Inventory/GoodsReceiptsData,mvc,HttpGet,,SessionValidation,no,repository-verified
Inventory,GoodsReceiptsExport,/Inventory/GoodsReceiptsExport,mvc,HttpGet,,SessionValidation,no,repository-verified
Inventory,Index,/Inventory/Index,mvc,HttpGet,,SessionValidation,no,repository-verified
Inventory,InitializeBinStock,/Inventory/InitializeBinStock,mvc,HttpPost,"ValidateAntiForgeryToken; InvPerm(""manage"")",SessionValidation,no,repository-verified
Inventory,IntegrityReconciliation,/Inventory/IntegrityReconciliation,mvc,HttpGet,,SessionValidation,no,repository-verified
Inventory,InventoryRoles,/Inventory/InventoryRoles,mvc,HttpGet,"InvPerm(""manage"")",SessionValidation,no,repository-verified
Inventory,ItemBom,/Inventory/ItemBom,mvc,HttpGet,,SessionValidation,no,repository-verified
Inventory,ItemLedger,/Inventory/ItemLedger,mvc,HttpGet,,SessionValidation,no,repository-verified
Inventory,ItemLocations,/Inventory/ItemLocations,mvc,HttpGet,,SessionValidation,no,repository-verified
Inventory,ItemPickData,/Inventory/ItemPickData,mvc,HttpGet,,SessionValidation,no,repository-verified
Inventory,Items,/Inventory/Items,mvc,HttpGet,,SessionValidation,no,repository-verified
Inventory,ItemsData,/Inventory/ItemsData,mvc,HttpGet,,SessionValidation,no,repository-verified
Inventory,ItemsExport,/Inventory/ItemsExport,mvc,HttpGet,,SessionValidation,no,repository-verified
Inventory,ItemsSuggest,/Inventory/ItemsSuggest,mvc,HttpGet,,SessionValidation,no,repository-verified
Inventory,LandedCostDetails,/Inventory/LandedCostDetails,mvc,HttpGet,,SessionValidation,no,repository-verified
Inventory,LandedCosts,/Inventory/LandedCosts,mvc,HttpGet,,SessionValidation,no,repository-verified
Inventory,ManufDashboard,/Inventory/ManufDashboard,mvc,HttpGet,,SessionValidation,no,repository-verified
Inventory,ManufReports,/Inventory/ManufReports,mvc,HttpGet,,SessionValidation,no,repository-verified
Inventory,NewAssembly,/Inventory/NewAssembly,mvc,HttpGet,,SessionValidation,no,repository-verified
Inventory,NewCount,/Inventory/NewCount,mvc,HttpGet,,SessionValidation,no,repository-verified
Inventory,NewDelivery,/Inventory/NewDelivery,mvc,HttpGet,,SessionValidation,no,repository-verified
Inventory,NewGoodsReceipt,/Inventory/NewGoodsReceipt,mvc,HttpGet,,SessionValidation,no,repository-verified
Inventory,NewLandedCost,/Inventory/NewLandedCost,mvc,HttpGet,,SessionValidation,no,repository-verified
Inventory,NewMovement,/Inventory/NewMovement,mvc,HttpGet,,SessionValidation,no,repository-verified
Inventory,NewPurchaseOrder,/Inventory/NewPurchaseOrder,mvc,HttpGet,,SessionValidation,no,repository-verified
Inventory,NewQuotation,/Inventory/NewQuotation,mvc,HttpGet,,SessionValidation,no,repository-verified
Inventory,NewSalesOrder,/Inventory/NewSalesOrder,mvc,HttpGet,,SessionValidation,no,repository-verified
Inventory,NewTransfer,/Inventory/NewTransfer,mvc,HttpGet,,SessionValidation,no,repository-verified
Inventory,NewWorkOrder,/Inventory/NewWorkOrder,mvc,HttpGet,"InvPerm(""read"")",SessionValidation,no,repository-verified
Inventory,NewWriteOff,/Inventory/NewWriteOff,mvc,HttpGet,,SessionValidation,no,repository-verified
Inventory,OpAddAp,/Inventory/OpAddAp,mvc,HttpPost,"ValidateAntiForgeryToken; InvPerm(""manage"")",SessionValidation,no,repository-verified
Inventory,OpAddAr,/Inventory/OpAddAr,mvc,HttpPost,"ValidateAntiForgeryToken; InvPerm(""manage"")",SessionValidation,no,repository-verified
Inventory,OpAddAsset,/Inventory/OpAddAsset,mvc,HttpPost,"ValidateAntiForgeryToken; InvPerm(""manage"")",SessionValidation,no,repository-verified
Inventory,OpAddGl,/Inventory/OpAddGl,mvc,HttpPost,"ValidateAntiForgeryToken; InvPerm(""manage"")",SessionValidation,no,repository-verified
Inventory,OpAddStock,/Inventory/OpAddStock,mvc,HttpPost,"ValidateAntiForgeryToken; InvPerm(""manage"")",SessionValidation,no,repository-verified
Inventory,OpFinalize,/Inventory/OpFinalize,mvc,HttpPost,"ValidateAntiForgeryToken; InvPerm(""manage"")",SessionValidation,no,repository-verified
Inventory,OpeningBalances,/Inventory/OpeningBalances,mvc,HttpGet,,SessionValidation,no,repository-verified
Inventory,PlanDetails,/Inventory/PlanDetails,mvc,HttpGet,,SessionValidation,no,repository-verified
Inventory,Planning,/Inventory/Planning,mvc,HttpGet,,SessionValidation,no,repository-verified
Inventory,PoMatch,/Inventory/PoMatch,mvc,HttpGet,,SessionValidation,no,repository-verified
Inventory,PostAssembly,/Inventory/PostAssembly,mvc,HttpPost,"ValidateAntiForgeryToken; InvPerm(""doc"")",SessionValidation,no,repository-verified
Inventory,PostCount,/Inventory/PostCount,mvc,HttpPost,"ValidateAntiForgeryToken; InvPerm(""doc"")",SessionValidation,no,repository-verified
Inventory,PostMovement,/Inventory/PostMovement,mvc,HttpPost,"ValidateAntiForgeryToken; InvPerm(""doc"")",SessionValidation,no,repository-verified
Inventory,PriceListEditor,/Inventory/PriceListEditor,mvc,HttpGet,,SessionValidation,no,repository-verified
Inventory,PriceLists,/Inventory/PriceLists,mvc,HttpGet,,SessionValidation,no,repository-verified
Inventory,PriceListsData,/Inventory/PriceListsData,mvc,HttpGet,,SessionValidation,no,repository-verified
Inventory,PriceListsExport,/Inventory/PriceListsExport,mvc,HttpGet,,SessionValidation,no,repository-verified
Inventory,PriceLookup,/Inventory/PriceLookup,mvc,HttpGet,,SessionValidation,no,repository-verified
Inventory,ProducePartial,/Inventory/ProducePartial,mvc,HttpPost,"ValidateAntiForgeryToken; InvPerm(""doc"")",SessionValidation,no,repository-verified
Inventory,ProductionPlanning,/Inventory/ProductionPlanning,mvc,HttpGet,,SessionValidation,no,repository-verified
Inventory,PromotionEditor,/Inventory/PromotionEditor,mvc,HttpGet,,SessionValidation,no,repository-verified
Inventory,Promotions,/Inventory/Promotions,mvc,HttpGet,,SessionValidation,no,repository-verified
Inventory,PromotionsData,/Inventory/PromotionsData,mvc,HttpGet,,SessionValidation,no,repository-verified
Inventory,PurchaseOrderDetails,/Inventory/PurchaseOrderDetails,mvc,HttpGet,,SessionValidation,no,repository-verified
Inventory,PurchaseOrders,/Inventory/PurchaseOrders,mvc,HttpGet,,SessionValidation,no,repository-verified
Inventory,PurchaseOrdersData,/Inventory/PurchaseOrdersData,mvc,HttpGet,,SessionValidation,no,repository-verified
Inventory,PurchaseOrdersExport,/Inventory/PurchaseOrdersExport,mvc,HttpGet,,SessionValidation,no,repository-verified
Inventory,QuotationConversation,/Inventory/QuotationConversation,mvc,HttpGet,SessionValidation,SessionValidation,no,repository-verified
Inventory,QuotationConversationAdd,/Inventory/QuotationConversationAdd,mvc,HttpPost,SessionValidation; ValidateAntiForgeryToken; RequestSizeLimit(21_000_000),SessionValidation,no,repository-verified
Inventory,QuotationConversationReact,/Inventory/QuotationConversationReact,mvc,HttpPost,SessionValidation; ValidateAntiForgeryToken,SessionValidation,no,repository-verified
Inventory,QuotationDetails,/Inventory/QuotationDetails,mvc,HttpGet,,SessionValidation,no,repository-verified
Inventory,Quotations,/Inventory/Quotations,mvc,HttpGet,,SessionValidation,no,repository-verified
Inventory,QuotationsData,/Inventory/QuotationsData,mvc,HttpGet,,SessionValidation,no,repository-verified
Inventory,QuotationsExport,/Inventory/QuotationsExport,mvc,HttpGet,,SessionValidation,no,repository-verified
Inventory,RackBalances,/Inventory/RackBalances,mvc,HttpGet,,SessionValidation,no,repository-verified
Inventory,ReceiptDetails,/Inventory/ReceiptDetails,mvc,HttpGet,,SessionValidation,no,repository-verified
Inventory,RejectDoc,/Inventory/RejectDoc,mvc,HttpPost,"ValidateAntiForgeryToken; InvPerm(""manage"")",SessionValidation,no,repository-verified
Inventory,ReleaseWorkOrder,/Inventory/ReleaseWorkOrder,mvc,HttpPost,"ValidateAntiForgeryToken; InvPerm(""doc"")",SessionValidation,no,repository-verified
Inventory,RelocateBin,/Inventory/RelocateBin,mvc,HttpPost,"ValidateAntiForgeryToken; InvPerm(""manage"")",SessionValidation,no,repository-verified
Inventory,RemovePlanDemand,/Inventory/RemovePlanDemand,mvc,HttpPost,"ValidateAntiForgeryToken; InvPerm(""doc"")",SessionValidation,no,repository-verified
Inventory,RemoveRole,/Inventory/RemoveRole,mvc,HttpPost,"ValidateAntiForgeryToken; InvPerm(""manage"")",SessionValidation,no,repository-verified
Inventory,RemoveWorkOrderLabor,/Inventory/RemoveWorkOrderLabor,mvc,HttpPost,"ValidateAntiForgeryToken; InvPerm(""doc"")",SessionValidation,no,repository-verified
Inventory,ReorderReport,/Inventory/ReorderReport,mvc,HttpGet,,SessionValidation,no,repository-verified
Inventory,ReorderSettings,/Inventory/ReorderSettings,mvc,HttpGet,,SessionValidation,no,repository-verified
Inventory,Reports,/Inventory/Reports,mvc,HttpGet,,SessionValidation,no,repository-verified
Inventory,RiskInsights,/Inventory/RiskInsights,mvc,HttpGet,,SessionValidation,no,repository-verified
Inventory,Routing,/Inventory/Routing,mvc,HttpGet,,SessionValidation,no,repository-verified
Inventory,RunIntegrity,/Inventory/RunIntegrity,mvc,HttpPost,"ValidateAntiForgeryToken; InvPerm(""manage"")",SessionValidation,no,repository-verified
Inventory,SalesOrderDetails,/Inventory/SalesOrderDetails,mvc,HttpGet,,SessionValidation,no,repository-verified
Inventory,SalesOrders,/Inventory/SalesOrders,mvc,HttpGet,,SessionValidation,no,repository-verified
Inventory,SalesOrdersData,/Inventory/SalesOrdersData,mvc,HttpGet,,SessionValidation,no,repository-verified
Inventory,SalesOrdersExport,/Inventory/SalesOrdersExport,mvc,HttpGet,,SessionValidation,no,repository-verified
Inventory,SaveBinLocation,/Inventory/SaveBinLocation,mvc,HttpPost,"ValidateAntiForgeryToken; InvPerm(""manage"")",SessionValidation,no,repository-verified
Inventory,SaveItemLocations,/Inventory/SaveItemLocations,mvc,HttpPost,"ValidateAntiForgeryToken; InvPerm(""manage"")",SessionValidation,no,repository-verified
Inventory,SavePriceList,/Inventory/SavePriceList,mvc,HttpPost,"ValidateAntiForgeryToken; InvPerm(""doc"")",SessionValidation,no,repository-verified
Inventory,SavePromotion,/Inventory/SavePromotion,mvc,HttpPost,"ValidateAntiForgeryToken; InvPerm(""doc"")",SessionValidation,no,repository-verified
Inventory,SaveReorderSettings,/Inventory/SaveReorderSettings,mvc,HttpPost,"ValidateAntiForgeryToken; InvPerm(""manage"")",SessionValidation,no,repository-verified
Inventory,SaveRoutingOp,/Inventory/SaveRoutingOp,mvc,HttpPost,"ValidateAntiForgeryToken; InvPerm(""manage"")",SessionValidation,no,repository-verified
Inventory,SaveSettings,/Inventory/SaveSettings,mvc,HttpPost,"ValidateAntiForgeryToken; InvPerm(""manage"")",SessionValidation,no,repository-verified
Inventory,SaveWorkCenter,/Inventory/SaveWorkCenter,mvc,HttpPost,"ValidateAntiForgeryToken; InvPerm(""manage"")",SessionValidation,no,repository-verified
Inventory,SaveWorkOrder,/Inventory/SaveWorkOrder,mvc,HttpPost,"ValidateAntiForgeryToken; InvPerm(""doc"")",SessionValidation,no,repository-verified
Inventory,ScanBarcode,/Inventory/ScanBarcode,mvc,HttpGet,,SessionValidation,no,repository-verified
Inventory,Serials,/Inventory/Serials,mvc,HttpGet,,SessionValidation,no,repository-verified
Inventory,SetBinCount,/Inventory/SetBinCount,mvc,HttpPost,"ValidateAntiForgeryToken; InvPerm(""manage"")",SessionValidation,no,repository-verified
Inventory,SetQuoteStatus,/Inventory/SetQuoteStatus,mvc,HttpPost,"ValidateAntiForgeryToken; InvPerm(""doc"")",SessionValidation,no,repository-verified
Inventory,Settings,/Inventory/Settings,mvc,HttpGet,,SessionValidation,no,repository-verified
Inventory,ShelfLabels,/Inventory/ShelfLabels,mvc,HttpGet,,SessionValidation,no,repository-verified
Inventory,StagnantReport,/Inventory/StagnantReport,mvc,HttpGet,,SessionValidation,no,repository-verified
Inventory,StockBalances,/Inventory/StockBalances,mvc,HttpGet,,SessionValidation,no,repository-verified
Inventory,StockBalancesData,/Inventory/StockBalancesData,mvc,HttpGet,,SessionValidation,no,repository-verified
Inventory,StockBalancesExport,/Inventory/StockBalancesExport,mvc,HttpGet,,SessionValidation,no,repository-verified
Inventory,StockCounts,/Inventory/StockCounts,mvc,HttpGet,,SessionValidation,no,repository-verified
Inventory,StockMovements,/Inventory/StockMovements,mvc,HttpGet,,SessionValidation,no,repository-verified
Inventory,StockMovementsData,/Inventory/StockMovementsData,mvc,HttpGet,,SessionValidation,no,repository-verified
Inventory,StockMovementsExport,/Inventory/StockMovementsExport,mvc,HttpGet,,SessionValidation,no,repository-verified
Inventory,StockMovementsSummary,/Inventory/StockMovementsSummary,mvc,HttpGet,,SessionValidation,no,repository-verified
Inventory,StockTransfers,/Inventory/StockTransfers,mvc,HttpGet,,SessionValidation,no,repository-verified
Inventory,TransferDetails,/Inventory/TransferDetails,mvc,HttpGet,,SessionValidation,no,repository-verified
Inventory,Units,/Inventory/Units,mvc,HttpGet,,SessionValidation,no,repository-verified
Inventory,ValuationReport,/Inventory/ValuationReport,mvc,HttpGet,,SessionValidation,no,repository-verified
Inventory,WarehouseBinsData,/Inventory/WarehouseBinsData,mvc,HttpGet,,SessionValidation,no,repository-verified
Inventory,WarehouseQuickAdd,/Inventory/WarehouseQuickAdd,mvc,HttpPost,"ValidateAntiForgeryToken; CrossBuy.Models.ApiPerm(CrossBuy.Models.ApiPermAttribute.Inventory, ""manage"")",SessionValidation,no,repository-verified
Inventory,WarehouseSections,/Inventory/WarehouseSections,mvc,HttpGet,,SessionValidation,no,repository-verified
Inventory,Warehouses,/Inventory/Warehouses,mvc,HttpGet,,SessionValidation,no,repository-verified
Inventory,WorkCenters,/Inventory/WorkCenters,mvc,HttpGet,,SessionValidation,no,repository-verified
Inventory,WorkOrderDetails,/Inventory/WorkOrderDetails,mvc,HttpGet,"InvPerm(""read"")",SessionValidation,no,repository-verified
Inventory,WorkOrderItemPickData,/Inventory/WorkOrderItemPickData,mvc,HttpGet,"InvPerm(""read"")",SessionValidation,no,repository-verified
Inventory,WorkOrders,/Inventory/WorkOrders,mvc,HttpGet,"InvPerm(""read"")",SessionValidation,no,repository-verified
Inventory,WorkOrdersData,/Inventory/WorkOrdersData,mvc,HttpGet,"InvPerm(""read"")",SessionValidation,no,repository-verified
Inventory,WriteOffDetails,/Inventory/WriteOffDetails,mvc,HttpGet,,SessionValidation,no,repository-verified
Inventory,WriteOffs,/Inventory/WriteOffs,mvc,HttpGet,,SessionValidation,no,repository-verified
Notifications,Index,/Notifications/Index,mvc,HttpGet,,SessionValidation,no,repository-verified
Notifications,Prefs,/Notifications/Prefs,mvc,HttpGet,,SessionValidation,no,repository-verified
Notifications,ToggleMute,/Notifications/ToggleMute,mvc,HttpPost,,SessionValidation,no,repository-verified
People,AcknowledgeAppraisal,/People/AcknowledgeAppraisal,mvc,HttpPost,ValidateAntiForgeryToken,,no,repository-verified
People,Attendance,/People/Attendance,mvc,HttpGet (implicit),,,no,repository-verified
People,CreateLeave,/People/CreateLeave,mvc,HttpPost,ValidateAntiForgeryToken,,no,repository-verified
People,CreateRequest,/People/CreateRequest,mvc,HttpPost,ValidateAntiForgeryToken,,no,repository-verified
People,Dashboard,/People/Dashboard,mvc,HttpGet (implicit),,,no,repository-verified
People,DecideLeave,/People/DecideLeave,mvc,HttpPost,ValidateAntiForgeryToken,,no,repository-verified
People,DecideRequest,/People/DecideRequest,mvc,HttpPost,ValidateAntiForgeryToken,,no,repository-verified
People,Index,/People/Index,mvc,HttpGet (implicit),,,no,repository-verified
People,Leaves,/People/Leaves,mvc,HttpGet (implicit),,,no,repository-verified
People,LetterPrint,/People/LetterPrint,mvc,HttpGet (implicit),,,no,repository-verified
People,MyAppraisal,/People/MyAppraisal,mvc,HttpGet (implicit),,,no,repository-verified
People,MyAppraisals,/People/MyAppraisals,mvc,HttpGet (implicit),,,no,repository-verified
People,MyTrainings,/People/MyTrainings,mvc,HttpGet (implicit),,,no,repository-verified
People,Payslip,/People/Payslip,mvc,HttpGet (implicit),,,no,repository-verified
People,Payslips,/People/Payslips,mvc,HttpGet (implicit),,,no,repository-verified
People,Profile,/People/Profile,mvc,HttpGet (implicit),,,no,repository-verified
People,Requests,/People/Requests,mvc,HttpGet (implicit),,,no,repository-verified
People,Structure,/People/Structure,mvc,HttpGet (implicit),,,no,repository-verified
PlatformTimeline,List,/PlatformTimeline/List,mvc,HttpGet,,SessionValidation,no,repository-verified
Portal,Choose,/Portal/Choose,mvc,HttpGet (implicit),,,no,repository-verified
Pos,AckSyncConflict,/Pos/AckSyncConflict,mvc,HttpPost,ValidateAntiForgeryToken,SessionValidation,no,repository-verified
Pos,AddQuickItem,/Pos/AddQuickItem,mvc,HttpPost,ValidateAntiForgeryToken,SessionValidation,no,repository-verified
Pos,AddQuickItemJson,/Pos/AddQuickItemJson,mvc,HttpPost,ValidateAntiForgeryToken,SessionValidation,no,repository-verified
Pos,ApplyPreset,/Pos/ApplyPreset,mvc,HttpPost,ValidateAntiForgeryToken,SessionValidation,no,repository-verified
Pos,Areas,/Pos/Areas,mvc,HttpGet,,SessionValidation,no,repository-verified
Pos,AssignPosRole,/Pos/AssignPosRole,mvc,HttpPost,ValidateAntiForgeryToken,SessionValidation,no,repository-verified
Pos,AttachModifierItemJson,/Pos/AttachModifierItemJson,mvc,HttpPost,ValidateAntiForgeryToken,SessionValidation,no,repository-verified
Pos,CashierRoles,/Pos/CashierRoles,mvc,HttpGet,,SessionValidation,no,repository-verified
Pos,CloseShift,/Pos/CloseShift,mvc,HttpPost,ValidateAntiForgeryToken,SessionValidation,no,repository-verified
Pos,CustomerQuickAdd,/Pos/CustomerQuickAdd,mvc,HttpPost,"ValidateAntiForgeryToken; CrossBuy.Models.ApiPerm(CrossBuy.Models.ApiPermAttribute.Accounting, ""post"")",SessionValidation,no,repository-verified
Pos,CustomerSearch,/Pos/CustomerSearch,mvc,HttpGet,,SessionValidation,no,repository-verified
Pos,Dashboard,/Pos/Dashboard,mvc,HttpGet,,SessionValidation,no,repository-verified
Pos,DeleteDeliveryZone,/Pos/DeleteDeliveryZone,mvc,HttpPost,ValidateAntiForgeryToken,SessionValidation,no,repository-verified
Pos,DeleteDiningArea,/Pos/DeleteDiningArea,mvc,HttpPost,ValidateAntiForgeryToken,SessionValidation,no,repository-verified
Pos,DeleteDriver,/Pos/DeleteDriver,mvc,HttpPost,ValidateAntiForgeryToken,SessionValidation,no,repository-verified
Pos,DeleteMenuGroup,/Pos/DeleteMenuGroup,mvc,HttpPost,ValidateAntiForgeryToken,SessionValidation,no,repository-verified
Pos,DeleteModifierGroup,/Pos/DeleteModifierGroup,mvc,HttpPost,ValidateAntiForgeryToken,SessionValidation,no,repository-verified
Pos,DeleteModifierOption,/Pos/DeleteModifierOption,mvc,HttpPost,ValidateAntiForgeryToken,SessionValidation,no,repository-verified
Pos,DeletePaymentMethod,/Pos/DeletePaymentMethod,mvc,HttpPost,ValidateAntiForgeryToken,SessionValidation,no,repository-verified
Pos,DeleteStation,/Pos/DeleteStation,mvc,HttpPost,ValidateAntiForgeryToken,SessionValidation,no,repository-verified
Pos,DeleteTable,/Pos/DeleteTable,mvc,HttpPost,ValidateAntiForgeryToken,SessionValidation,no,repository-verified
Pos,DeleteTerminal,/Pos/DeleteTerminal,mvc,HttpPost,ValidateAntiForgeryToken,SessionValidation,no,repository-verified
Pos,DeliveryZones,/Pos/DeliveryZones,mvc,HttpGet,,SessionValidation,no,repository-verified
Pos,DetachModifierItem,/Pos/DetachModifierItem,mvc,HttpPost,ValidateAntiForgeryToken,SessionValidation,no,repository-verified
Pos,Drivers,/Pos/Drivers,mvc,HttpGet,,SessionValidation,no,repository-verified
Pos,FloorData,/Pos/FloorData,mvc,HttpGet,,SessionValidation,no,repository-verified
Pos,FloorPlan,/Pos/FloorPlan,mvc,HttpGet,,SessionValidation,no,repository-verified
Pos,ItemSearch,/Pos/ItemSearch,mvc,HttpGet,,SessionValidation,no,repository-verified
Pos,ItemSourcing,/Pos/ItemSourcing,mvc,HttpGet,,SessionValidation,no,repository-verified
Pos,Modifiers,/Pos/Modifiers,mvc,HttpGet,,SessionValidation,no,repository-verified
Pos,OpenShift,/Pos/OpenShift,mvc,HttpPost,ValidateAntiForgeryToken,SessionValidation,no,repository-verified
Pos,PaymentMethods,/Pos/PaymentMethods,mvc,HttpGet,,SessionValidation,no,repository-verified
Pos,PrepareFinished,/Pos/PrepareFinished,mvc,HttpPost,ValidateAntiForgeryToken,SessionValidation,no,repository-verified
Pos,PrepareSemi,/Pos/PrepareSemi,mvc,HttpPost,ValidateAntiForgeryToken,SessionValidation,no,repository-verified
Pos,Preview,/Pos/Preview,mvc,HttpGet,,SessionValidation,no,repository-verified
Pos,QuickMenu,/Pos/QuickMenu,mvc,HttpGet,,SessionValidation,no,repository-verified
Pos,RegenerateQr,/Pos/RegenerateQr,mvc,HttpPost,ValidateAntiForgeryToken,SessionValidation,no,repository-verified
Pos,RemovePosRole,/Pos/RemovePosRole,mvc,HttpPost,ValidateAntiForgeryToken,SessionValidation,no,repository-verified
Pos,RemoveQuickItem,/Pos/RemoveQuickItem,mvc,HttpPost,ValidateAntiForgeryToken,SessionValidation,no,repository-verified
Pos,ReservationEvents,/Pos/ReservationEvents,mvc,HttpGet,,SessionValidation,no,repository-verified
Pos,Reservations,/Pos/Reservations,mvc,HttpGet,,SessionValidation,no,repository-verified
Pos,SaveCapabilities,/Pos/SaveCapabilities,mvc,HttpPost,ValidateAntiForgeryToken,SessionValidation,no,repository-verified
Pos,SaveDeliveryZone,/Pos/SaveDeliveryZone,mvc,HttpPost,ValidateAntiForgeryToken,SessionValidation,no,repository-verified
Pos,SaveDiningArea,/Pos/SaveDiningArea,mvc,HttpPost,ValidateAntiForgeryToken,SessionValidation,no,repository-verified
Pos,SaveDriver,/Pos/SaveDriver,mvc,HttpPost,ValidateAntiForgeryToken,SessionValidation,no,repository-verified
Pos,SaveItemSourcing,/Pos/SaveItemSourcing,mvc,HttpPost,ValidateAntiForgeryToken,SessionValidation,no,repository-verified
Pos,SaveLayout,/Pos/SaveLayout,mvc,HttpPost,ValidateAntiForgeryToken,SessionValidation,no,repository-verified
Pos,SaveMenuGroup,/Pos/SaveMenuGroup,mvc,HttpPost,ValidateAntiForgeryToken,SessionValidation,no,repository-verified
Pos,SaveModifierGroup,/Pos/SaveModifierGroup,mvc,HttpPost,ValidateAntiForgeryToken,SessionValidation,no,repository-verified
Pos,SaveModifierOption,/Pos/SaveModifierOption,mvc,HttpPost,ValidateAntiForgeryToken,SessionValidation,no,repository-verified
Pos,SavePaymentMethod,/Pos/SavePaymentMethod,mvc,HttpPost,ValidateAntiForgeryToken,SessionValidation,no,repository-verified
Pos,SavePosSetting,/Pos/SavePosSetting,mvc,HttpPost,ValidateAntiForgeryToken,SessionValidation,no,repository-verified
Pos,SaveReservation,/Pos/SaveReservation,mvc,HttpPost,ValidateAntiForgeryToken,SessionValidation,no,repository-verified
Pos,SaveStation,/Pos/SaveStation,mvc,HttpPost,ValidateAntiForgeryToken,SessionValidation,no,repository-verified
Pos,SaveTable,/Pos/SaveTable,mvc,HttpPost,ValidateAntiForgeryToken,SessionValidation,no,repository-verified
Pos,SaveTerminal,/Pos/SaveTerminal,mvc,HttpPost,ValidateAntiForgeryToken,SessionValidation,no,repository-verified
Pos,SetQuickCode,/Pos/SetQuickCode,mvc,HttpPost,ValidateAntiForgeryToken,SessionValidation,no,repository-verified
Pos,SetReservationStatus,/Pos/SetReservationStatus,mvc,HttpPost,ValidateAntiForgeryToken,SessionValidation,no,repository-verified
Pos,Setup,/Pos/Setup,mvc,HttpGet,,SessionValidation,no,repository-verified
Pos,SourcingOverview,/Pos/SourcingOverview,mvc,HttpGet,,SessionValidation,no,repository-verified
Pos,SyncConflicts,/Pos/SyncConflicts,mvc,HttpGet,,SessionValidation,no,repository-verified
Pos,TableQr,/Pos/TableQr,mvc,HttpGet,,SessionValidation,no,repository-verified
Pos,Terminals,/Pos/Terminals,mvc,HttpGet,,SessionValidation,no,repository-verified
PosApp,AddCustomer,/PosApp/AddCustomer,mvc,"HttpPost(""customers/add"")",ValidateAntiForgeryToken,"CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login""); Route(""pos"")",no,repository-verified
PosApp,AddCustomerAddress,/PosApp/AddCustomerAddress,mvc,"HttpPost(""customer/address"")",ValidateAntiForgeryToken,"CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login""); Route(""pos"")",no,repository-verified
PosApp,AddLine,/PosApp/AddLine,mvc,"HttpPost(""order/add"")",ValidateAntiForgeryToken,"CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login""); Route(""pos"")",no,repository-verified
PosApp,AddTable,/PosApp/AddTable,mvc,"HttpPost(""tables/add"")",ValidateAntiForgeryToken,"CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login""); Route(""pos"")",no,repository-verified
PosApp,AssignDriver,/PosApp/AssignDriver,mvc,"HttpPost(""order/driver"")",ValidateAntiForgeryToken,"CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login""); Route(""pos"")",no,repository-verified
PosApp,CreateOrder,/PosApp/CreateOrder,mvc,"HttpPost(""order/create"")",ValidateAntiForgeryToken,"CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login""); Route(""pos"")",no,repository-verified
PosApp,CustomerAddresses,/PosApp/CustomerAddresses,mvc,"HttpGet(""customer/addresses"")",,"CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login""); Route(""pos"")",no,repository-verified
PosApp,Delivery,/PosApp/Delivery,mvc,"HttpGet(""delivery"")",,"CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login""); Route(""pos"")",no,repository-verified
PosApp,DeliveryOrders,/PosApp/DeliveryOrders,mvc,"HttpGet(""delivery/orders"")",,"CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login""); Route(""pos"")",no,repository-verified
PosApp,DeliveryZones,/PosApp/DeliveryZones,mvc,"HttpGet(""delivery/zones"")",,"CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login""); Route(""pos"")",no,repository-verified
PosApp,DiscardOrder,/PosApp/DiscardOrder,mvc,"HttpPost(""order/discard"")",ValidateAntiForgeryToken,"CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login""); Route(""pos"")",no,repository-verified
PosApp,Drivers,/PosApp/Drivers,mvc,"HttpGet(""drivers"")",,"CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login""); Route(""pos"")",no,repository-verified
PosApp,HeldOrders,/PosApp/HeldOrders,mvc,"HttpGet(""orders/held"")",,"CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login""); Route(""pos"")",no,repository-verified
PosApp,HoldOrder,/PosApp/HoldOrder,mvc,"HttpPost(""order/hold"")",ValidateAntiForgeryToken,"CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login""); Route(""pos"")",no,repository-verified
PosApp,ItemModifiers,/PosApp/ItemModifiers,mvc,"HttpGet(""item/modifiers"")",,"CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login""); Route(""pos"")",no,repository-verified
